"","left daughter","right daughter","split var","split point","status","prediction"
"1",2,3,"acceleration_0_100_km.h_s",24.75,-3,8.98563942510562
"2",4,5,"engine_hp",30.5,-3,8.98643603045
"3",6,7,"height_mm",1.5,-3,8.54135438899992
"4",8,9,"capacity_cm3",3.5,-3,8.5239862143049
"5",10,11,"Year_from",1996.5,-3,8.98683597840022
"6",12,13,"acceleration_0_100_km.h_s",32.5,-3,8.67909885715991
"7",14,15,"acceleration_0_100_km.h_s",32.1,-3,7.25
"8",16,17,"engine_hp",14,-3,8.11685193278815
"9",18,19,"stroke_cycle_mm",58,-3,8.82491155281727
"10",20,21,"number_of_seats",6.5,-3,8.97483874964152
"11",22,23,"height_mm",1.00457458307597,-3,8.99653339042499
"12",24,25,"Year_from",1960.5,-3,8.83513480521806
"13",26,27,"X",66074.5,-3,8.25
"14",28,29,"city_fuel_per_100km_l",9.95,-3,7.14285714285714
"15",0,0,NA,0,-1,8
"16",0,0,NA,0,-1,8.99324142869931
"17",30,31,"engine_hp",20.5,-3,8
"18",0,0,NA,0,-1,8
"19",32,33,"engine_hp",29.5,-3,8.90347455784749
"20",34,35,"fuel_tank_capacity_l",4.5,-3,8.97820668969599
"21",36,37,"engine_hp",86,-3,8.88136553157895
"22",38,39,"stroke_cycle_mm",60.5,-3,8.99790329452659
"23",40,41,"number_of_gears",4.91703454789045,-3,8.98709575683181
"24",42,43,"mixed_fuel_consumption_per_100_km_l",9.24918203755124,-3,8.6
"25",44,45,"X",70711.5,-3,8.96949755105695
"26",46,47,"cylinder_bore_mm",79.5,-3,8
"27",48,49,"highway_fuel_per_100km_l",6.53979590061247,-3,8.71428571428571
"28",0,0,NA,0,-1,7
"29",0,0,NA,0,-1,7.25
"30",0,0,NA,0,-1,8
"31",50,51,"X",41916.5,-3,8
"32",52,53,"stroke_cycle_mm",84.0497199735871,-3,8.99849809526651
"33",0,0,NA,0,-1,8.33333333333333
"34",54,55,"curb_weight_kg",1.47404840169596,-3,8.94909714055317
"35",56,57,"X",13806,-3,8.98226949239743
"36",58,59,"capacity_cm3",1.5,-3,8.53126360779804
"37",60,61,"X",63691.5,-3,8.9501043452331
"38",62,63,"engine_hp_rpm",5.5,-3,8.96296296296296
"39",64,65,"valves_per_cylinder",3.61505980194624,-3,8.99815857498991
"40",66,67,"engine_hp",179.458139287613,-3,8.98660404855867
"41",68,69,"capacity_cm3",5.5,-3,9
"42",70,71,"turnover_of_maximum_torque_rpm",2.5,-3,8
"43",72,73,"acceleration_0_100_km.h_s",28.5,-3,8.85714285714286
"44",74,75,"capacity_cm3",8,-3,8.99801218491156
"45",0,0,NA,0,-1,8
"46",76,77,"X",66069.5,-3,8
"47",0,0,NA,0,-1,8
"48",0,0,NA,0,-1,8
"49",0,0,NA,0,-1,9
"50",78,79,"number_of_gears",0,-3,8
"51",0,0,NA,0,-1,8
"52",80,81,"stroke_cycle_mm",74,-3,9
"53",0,0,NA,0,-1,8.98648285739862
"54",82,83,"stroke_cycle_mm",89.5,-3,8.90577119649996
"55",84,85,"Year_from",1961,-3,8.96179691463014
"56",86,87,"curb_weight_kg",7,-3,8.9946043452433
"57",88,89,"Year_from",1975.5,-3,8.97687217151503
"58",90,91,"cylinder_bore_mm",79,-3,8.94744612254235
"59",92,93,"number_of_cylinders",5,-3,8.05454545454545
"60",94,95,"stroke_cycle_mm",84.0497199735871,-3,8.97283997231575
"61",96,97,"X",64560,-3,8.81578121511261
"62",0,0,NA,0,-1,8.33333333333333
"63",98,99,"mixed_fuel_consumption_per_100_km_l",9.04918203755124,-3,8.9748427672956
"64",100,101,"X",49837.5,-3,8.9936176537782
"65",102,103,"wheelbase_mm",1.5,-3,8.99932094175981
"66",104,105,"engine_hp_rpm",5.0715342395266,-3,8.98650901117341
"67",106,107,"number_of_seats",4.5,-3,9
"68",108,109,"mixed_fuel_consumption_per_100_km_l",13.05,-3,9
"69",110,111,"length_mm",4.5,-3,9
"70",0,0,NA,0,-1,8
"71",0,0,NA,0,-1,8
"72",112,113,"fuel_tank_capacity_l",4.8491627506784,-3,8.66666666666667
"73",114,115,"acceleration_0_100_km.h_s",0,-3,9
"74",116,117,"acceleration_0_100_km.h_s",25.4,-3,9
"75",118,119,"engine_hp",45,-3,8.99034489814187
"76",120,121,"X",66050,-3,8
"77",0,0,NA,0,-1,8
"78",0,0,NA,0,-1,9
"79",0,0,NA,0,-1,8
"80",122,123,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"81",0,0,NA,0,-1,9
"82",124,125,"acceleration_0_100_km.h_s",16.95,-3,8.93948143544755
"83",126,127,"X",41705.5,-3,8.80415192546955
"84",128,129,"mixed_fuel_consumption_per_100_km_l",9.04918203755124,-3,8.39864828573986
"85",130,131,"highway_fuel_per_100km_l",13.9,-3,8.96479238606041
"86",132,133,"turnover_of_maximum_torque_rpm",4.5,-3,8.99588490710699
"87",134,135,"number_of_seats",3,-3,8.85659113703668
"88",136,137,"highway_fuel_per_100km_l",8.55,-3,8.93681899205305
"89",138,139,"mixed_fuel_consumption_per_100_km_l",17.1,-3,8.98539403974584
"90",0,0,NA,0,-1,8
"91",140,141,"highway_fuel_per_100km_l",7.05,-3,8.99481842866947
"92",142,143,"mixed_fuel_consumption_per_100_km_l",14.8,-3,8.03703703703704
"93",0,0,NA,0,-1,9
"94",144,145,"cylinder_bore_mm",99,-3,8.91242343304473
"95",146,147,"maximum_torque_n_m",2.2231156959484,-3,8.99308343612345
"96",148,149,"mixed_fuel_consumption_per_100_km_l",11.3491820375512,-3,8
"97",150,151,"highway_fuel_per_100km_l",14.65,-3,8.9217268274649
"98",152,153,"cylinder_bore_mm",72.5,-3,9
"99",154,155,"curb_weight_kg",1.47404840169596,-3,8.92156862745098
"100",156,157,"Year_from",1997.5,-3,8.99605026656252
"101",158,159,"number_of_cylinders",5.56124107257409,-3,8.98514453524077
"102",160,161,"Year_from",2001.5,-3,8.89932414286993
"103",162,163,"stroke_cycle_mm",73.5,-3,8.9994343553913
"104",164,165,"turnover_of_maximum_torque_rpm",2.5,-3,9
"105",166,167,"number_of_seats",2,-3,8.98648285739862
"106",0,0,NA,0,-1,9
"107",0,0,NA,0,-1,9
"108",168,169,"number_of_gears",5,-3,9
"109",170,171,"acceleration_0_100_km.h_s",10.85,-3,9
"110",0,0,NA,0,-1,9
"111",0,0,NA,0,-1,9
"112",0,0,NA,0,-1,8
"113",0,0,NA,0,-1,9
"114",0,0,NA,0,-1,8.98648285739862
"115",0,0,NA,0,-1,9
"116",172,173,"turnover_of_maximum_torque_rpm",0,-3,9
"117",174,175,"fuel_tank_capacity_l",5.3491627506784,-3,9
"118",0,0,NA,0,-1,8.98648285739862
"119",0,0,NA,0,-1,9
"120",0,0,NA,0,-1,8
"121",176,177,"X",0,-3,8
"122",0,0,NA,0,-1,9
"123",178,179,"mixed_fuel_consumption_per_100_km_l",8.14918203755123,-3,9
"124",180,181,"cylinder_bore_mm",78.5,-3,8.96689730635255
"125",182,183,"X",53782.5,-3,8.73414215744484
"126",184,185,"X",27855.5,-3,8.99985145997141
"127",186,187,"cylinder_bore_mm",78.5,-3,8.42524431611486
"128",0,0,NA,0,-1,8
"129",0,0,NA,0,-1,8.79729657147972
"130",188,189,"Year_from",1969.5,-3,8.96728513525998
"131",190,191,"X",18469.5,-3,8.49864828573986
"132",192,193,"fuel_tank_capacity_l",5.8491627506784,-3,8.9966237993968
"133",194,195,"engine_hp",158,-3,8.86206896551724
"134",196,197,"maximum_torque_n_m",5,-3,8
"135",198,199,"Year_from",1987,-3,8.99935632654279
"136",200,201,"X",16052.5,-3,8.95236247367785
"137",202,203,"cylinder_bore_mm",85.9345609272981,-3,8.3893723002508
"138",204,205,"X",13841.5,-3,8.98626000151739
"139",206,207,"Year_from",1981,-3,8.59090909090909
"140",208,209,"fuel_tank_capacity_l",4.5,-3,8.98760928594874
"141",210,211,"turnover_of_maximum_torque_rpm",3.14475880666011,-3,8.99962452381663
"142",212,213,"highway_fuel_per_100km_l",10.5397959006125,-3,8.01923076923077
"143",0,0,NA,0,-1,8.5
"144",214,215,"Year_from",1995.5,-3,8.92621129256166
"145",0,0,NA,0,-1,8.33333333333333
"146",216,217,"engine_hp_rpm",4.5,-3,8.99719316164562
"147",218,219,"capacity_cm3",2.68909226348834,-3,8.98936026894248
"148",220,221,"X",0,-3,8
"149",0,0,NA,0,-1,8
"150",222,223,"stroke_cycle_mm",97.5,-3,8.95909413128104
"151",0,0,NA,0,-1,8
"152",224,225,"mixed_fuel_consumption_per_100_km_l",4.55,-3,9
"153",0,0,NA,0,-1,9
"154",0,0,NA,0,-1,8
"155",226,227,"highway_fuel_per_100km_l",6.5,-3,8.94
"156",228,229,"number_of_seats",3,-3,8.97993017634948
"157",230,231,"engine_hp_rpm",5.0715342395266,-3,8.99720662224019
"158",232,233,"valves_per_cylinder",2.61505980194624,-3,8.99465771997079
"159",234,235,"X",50490.5,-3,8.88443599344362
"160",0,0,NA,0,-1,8
"161",236,237,"stroke_cycle_mm",93.5,-3,8.99924904763326
"162",238,239,"Year_from",1998.5,-3,8.99727694261099
"163",240,241,"X",20719.5,-3,8.9995367475987
"164",0,0,NA,0,-1,9
"165",0,0,NA,0,-1,9
"166",0,0,NA,0,-1,8.98648285739862
"167",0,0,NA,0,-1,8.98648285739862
"168",242,243,"engine_hp",149,-3,9
"169",244,245,"city_fuel_per_100km_l",13.45,-3,9
"170",0,0,NA,0,-1,9
"171",246,247,"engine_hp",4.56124107257409,-3,9
"172",0,0,NA,0,-1,8.98648285739862
"173",248,249,"curb_weight_kg",8.5,-3,9
"174",0,0,NA,0,-1,9
"175",0,0,NA,0,-1,9
"176",0,0,NA,0,-1,9
"177",0,0,NA,0,-1,8
"178",250,251,"capacity_cm3",4.5,-3,9
"179",0,0,NA,0,-1,9
"180",252,253,"number_of_seats",5.5,-3,8.87702682541103
"181",254,255,"number_of_seats",5.5,-3,8.9960971016043
"182",256,257,"turnover_of_maximum_torque_rpm",2.5,-3,8.56576552382657
"183",258,259,"city_fuel_per_100km_l",9.4,-3,9
"184",260,261,"X",21927.5,-3,9
"185",0,0,NA,0,-1,8.98648285739862
"186",262,263,"mixed_fuel_consumption_per_100_km_l",8.65,-3,9
"187",264,265,"number_of_seats",3.5,-3,8.09954942857995
"188",266,267,"city_fuel_per_100km_l",11.5,-3,8.87358478227884
"189",268,269,"cylinder_bore_mm",66.5,-3,8.97492640175527
"190",0,0,NA,0,-1,8.99729657147972
"191",0,0,NA,0,-1,8
"192",270,271,"capacity_cm3",2.68909226348834,-3,8.98167706862614
"193",272,273,"engine_hp_rpm",3.5,-3,8.9998064519997
"194",274,275,"fuel_tank_capacity_l",5.5,-3,8.42857142857143
"195",276,277,"X",39.5,-3,9
"196",0,0,NA,0,-1,8
"197",0,0,NA,0,-1,8
"198",278,279,"mixed_fuel_consumption_per_100_km_l",9.49918203755124,-3,9
"199",280,281,"mixed_fuel_consumption_per_100_km_l",9.79918203755124,-3,8.99754233770884
"200",282,283,"X",15836.5,-3,8.66826258081842
"201",284,285,"engine_hp",81,-3,8.96567294724758
"202",286,287,"engine_hp_rpm",4,-3,8.99792043959979
"203",288,289,"X",37495,-3,8.21739130434783
"204",0,0,NA,0,-1,8
"205",290,291,"acceleration_0_100_km.h_s",21.75,-3,8.98645685980112
"206",292,293,"cylinder_bore_mm",0,-3,8
"207",294,295,"highway_fuel_per_100km_l",0,-3,9
"208",296,297,"city_fuel_per_100km_l",9.55,-3,8.98648285739862
"209",0,0,NA,0,-1,9
"210",298,299,"length_mm",67693.5,-3,9
"211",0,0,NA,0,-1,8.98648285739862
"212",300,301,"length_mm",0,-3,8
"213",302,303,"number_of_seats",7.5,-3,8.1
"214",304,305,"highway_fuel_per_100km_l",7.2,-3,8.96889266851669
"215",306,307,"X",16359.5,-3,8.7
"216",308,309,"X",61965.5,-3,8.98929892877391
"217",310,311,"number_of_gears",3.5,-3,9
"218",312,313,"height_mm",1.5,-3,8.98648285739862
"219",314,315,"number_of_seats",7.5,-3,8.99247499277861
"220",0,0,NA,0,-1,9
"221",316,317,"cylinder_bore_mm",0,-3,8
"222",318,319,"Year_from",1963,-3,8.99960243698231
"223",320,321,"engine_hp",102.5,-3,8.5
"224",322,323,"X",57803.5,-3,9
"225",324,325,"mixed_fuel_consumption_per_100_km_l",7.2,-3,9
"226",0,0,NA,0,-1,8
"227",326,327,"curb_weight_kg",6.5,-3,8.95918367346939
"228",328,329,"number_of_cylinders",4.56124107257409,-3,8.82193915969395
"229",330,331,"stroke_cycle_mm",87,-3,8.99225057673087
"230",332,333,"engine_hp_rpm",1.5,-3,8.99965425092006
"231",334,335,"engine_hp_rpm",5.5715342395266,-3,8.9897914814794
"232",336,337,"capacity_cm3",7.5,-3,8.99973209266916
"233",338,339,"highway_fuel_per_100km_l",7.08979590061247,-3,8.98696297448555
"234",340,341,"capacity_cm3",4,-3,8.61538461538461
"235",342,343,"acceleration_0_100_km.h_s",5.7,-3,8.99911362999335
"236",344,345,"city_fuel_per_100km_l",6,-3,9
"237",0,0,NA,0,-1,8.98648285739862
"238",346,347,"stroke_cycle_mm",72.5,-3,8.98461538461538
"239",348,349,"fuel_tank_capacity_l",5.8491627506784,-3,8.99973733504661
"240",350,351,"cylinder_bore_mm",85.9345609272981,-3,8.99906680809684
"241",352,353,"Year_from",2017.5,-3,8.99967147268823
"242",354,355,"X",66862,-3,9
"243",356,357,"engine_hp_rpm",5.0715342395266,-3,9
"244",0,0,NA,0,-1,9
"245",358,359,"X",0,-3,9
"246",0,0,NA,0,-1,9
"247",0,0,NA,0,-1,9
"248",360,361,"Year_from",1990.5,-3,9
"249",0,0,NA,0,-1,9
"250",362,363,"stroke_cycle_mm",0,-3,9
"251",0,0,NA,0,-1,9
"252",364,365,"engine_hp",81,-3,8.90726912973555
"253",0,0,NA,0,-1,8
"254",366,367,"turnover_of_maximum_torque_rpm",1.5,-3,8.99973599330857
"255",368,369,"city_fuel_per_100km_l",13.85,-3,8.95173727892374
"256",370,371,"engine_hp",77.5,-3,8.99819771431982
"257",372,373,"Year_from",1977,-3,8.13333333333333
"258",0,0,NA,0,-1,9
"259",374,375,"number_of_seats",4.5,-3,9
"260",376,377,"highway_fuel_per_100km_l",7.28979590061247,-3,9
"261",0,0,NA,0,-1,9
"262",0,0,NA,0,-1,9
"263",378,379,"X",0,-3,9
"264",0,0,NA,0,-1,9
"265",380,381,"mixed_fuel_consumption_per_100_km_l",6.65,-3,8.03523153062138
"266",382,383,"stroke_cycle_mm",69.5,-3,8.56853204087113
"267",384,385,"X",63664,-3,8.94917307218517
"268",386,387,"X",19760.5,-3,8.82432432432432
"269",388,389,"cylinder_bore_mm",106,-3,8.98166027107846
"270",390,391,"stroke_cycle_mm",84.5497199735871,-3,8.98826576533955
"271",392,393,"highway_fuel_per_100km_l",7.63979590061247,-3,8.91233103571748
"272",394,395,"acceleration_0_100_km.h_s",10.4319513377927,-3,8.99901891706925
"273",396,397,"X",7459,-3,8.99990833445288
"274",0,0,NA,0,-1,8.2
"275",0,0,NA,0,-1,9
"276",0,0,NA,0,-1,9
"277",398,399,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"278",400,401,"number_of_seats",4.5,-3,9
"279",402,403,"highway_fuel_per_100km_l",0,-3,9
"280",404,405,"mixed_fuel_consumption_per_100_km_l",9.29918203755124,-3,9
"281",0,0,NA,0,-1,8.98648285739862
"282",406,407,"X",15693,-3,8.98648285739862
"283",408,409,"number_of_cylinders",15976.5,-3,8
"284",410,411,"Year_from",1972.5,-3,8.8236850000121
"285",412,413,"highway_fuel_per_100km_l",7.58979590061247,-3,8.97711236814625
"286",0,0,NA,0,-1,8.98648285739862
"287",414,415,"turnover_of_maximum_torque_rpm",3.5,-3,9
"288",416,417,"maximum_torque_n_m",2.5,-3,8.05263157894737
"289",418,419,"engine_hp_rpm",0,-3,9
"290",420,421,"X",26585.5,-3,8.98665113170999
"291",0,0,NA,0,-1,8.5
"292",0,0,NA,0,-1,8.98648285739862
"293",422,423,"engine_hp",153,-3,8
"294",0,0,NA,0,-1,9
"295",424,425,"curb_weight_kg",1.97404840169596,-3,9
"296",426,427,"Year_from",0,-3,8.98648285739862
"297",0,0,NA,0,-1,8.98648285739862
"298",428,429,"fuel_tank_capacity_l",5.5,-3,9
"299",0,0,NA,0,-1,9
"300",0,0,NA,0,-1,9
"301",430,431,"number_of_gears",4.5,-3,8
"302",0,0,NA,0,-1,8.33333333333333
"303",432,433,"engine_hp",76.5,-3,8
"304",0,0,NA,0,-1,8
"305",434,435,"engine_hp",132,-3,8.97812021774066
"306",436,437,"X",16148,-3,8
"307",438,439,"stroke_cycle_mm",80,-3,9
"308",440,441,"number_of_seats",7.5,-3,8.99114394105427
"309",442,443,"number_of_gears",4.5,-3,8.98648285739862
"310",0,0,NA,0,-1,9
"311",444,445,"fuel_tank_capacity_l",6.5,-3,9
"312",446,447,"curb_weight_kg",4.97404840169597,-3,8.98648285739862
"313",448,449,"length_mm",4.5,-3,8.98648285739862
"314",450,451,"engine_hp",244,-3,9
"315",452,453,"X",18485.5,-3,8.99000101780172
"316",0,0,NA,0,-1,9
"317",0,0,NA,0,-1,8
"318",0,0,NA,0,-1,8.98648285739862
"319",454,455,"fuel_tank_capacity_l",3.5,-3,9
"320",0,0,NA,0,-1,9
"321",0,0,NA,0,-1,8
"322",456,457,"curb_weight_kg",0,-3,9
"323",0,0,NA,0,-1,9
"324",0,0,NA,0,-1,9
"325",0,0,NA,0,-1,9
"326",458,459,"curb_weight_kg",2003.5,-3,9
"327",460,461,"X",18556.5,-3,8.90476190476191
"328",0,0,NA,0,-1,8
"329",462,463,"maximum_torque_n_m",2.7231156959484,-3,8.99806897962837
"330",464,465,"valves_per_cylinder",3.11505980194624,-3,8.9966371986699
"331",466,467,"stroke_cycle_mm",89,-3,8.92307692307692
"332",468,469,"engine_hp",195,-3,8.99008742875899
"333",470,471,"highway_fuel_per_100km_l",4.15,-3,8.99971287115389
"334",472,473,"number_of_gears",4.91703454789045,-3,8.98699588426303
"335",474,475,"Year_from",2014.5,-3,8.99797569362008
"336",476,477,"acceleration_0_100_km.h_s",18.15,-3,8.99992125936349
"337",478,479,"acceleration_0_100_km.h_s",13.2,-3,8.99729657147972
"338",480,481,"cylinder_bore_mm",89.4345609272981,-3,9
"339",482,483,"number_of_cylinders",4.56124107257409,-3,8.98652104141727
"340",484,485,"Year_from",2003.5,-3,8.5
"341",486,487,"engine_hp",319,-3,9
"342",0,0,NA,0,-1,8.98648285739862
"343",488,489,"fuel_tank_capacity_l",5.8491627506784,-3,8.99932414286993
"344",0,0,NA,0,-1,9
"345",490,491,"engine_hp",0,-3,9
"346",492,493,"stroke_cycle_mm",63.5,-3,9
"347",494,495,"X",50592,-3,8.92
"348",496,497,"acceleration_0_100_km.h_s",13.85,-3,8.99965945183369
"349",498,499,"stroke_cycle_mm",68.5,-3,9
"350",500,501,"city_fuel_per_100km_l",6.05,-3,8.99968058806867
"351",502,503,"X",16049.5,-3,8.99691008424879
"352",504,505,"number_of_seats",8.5,-3,8.99972169636971
"353",506,507,"curb_weight_kg",5.5,-3,8.9985334022494
"354",508,509,"maximum_torque_n_m",64607,-3,9
"355",0,0,NA,0,-1,9
"356",510,511,"maximum_torque_n_m",17.15,-3,9
"357",0,0,NA,0,-1,9
"358",0,0,NA,0,-1,8.98648285739862
"359",512,513,"valves_per_cylinder",3.5,-3,9
"360",514,515,"engine_hp",3.5,-3,9
"361",0,0,NA,0,-1,9
"362",0,0,NA,0,-1,9
"363",0,0,NA,0,-1,9
"364",516,517,"engine_hp",64,-3,8.76923076923077
"365",518,519,"stroke_cycle_mm",85.5,-3,8.96610515224579
"366",0,0,NA,0,-1,8.98648285739862
"367",520,521,"number_of_gears",3.5,-3,8.99978796639057
"368",522,523,"city_fuel_per_100km_l",11.5967804768642,-3,9
"369",0,0,NA,0,-1,8.49324142869931
"370",0,0,NA,0,-1,8.98648285739862
"371",524,525,"engine_hp",0,-3,9
"372",0,0,NA,0,-1,8.5
"373",526,527,"city_fuel_per_100km_l",10.5,-3,8
"374",0,0,NA,0,-1,9
"375",528,529,"cylinder_bore_mm",83.9345609272981,-3,9
"376",0,0,NA,0,-1,9
"377",530,531,"width_mm",0,-3,9
"378",0,0,NA,0,-1,8.98648285739862
"379",532,533,"engine_hp",0,-3,9
"380",0,0,NA,0,-1,8.98648285739862
"381",534,535,"engine_hp_rpm",2.5,-3,8
"382",536,537,"fuel_tank_capacity_l",3.5,-3,8.99613795925675
"383",538,539,"engine_hp",88,-3,8.42599673474259
"384",540,541,"turnover_of_maximum_torque_rpm",5.5,-3,8.97505961051749
"385",0,0,NA,0,-1,8
"386",542,543,"Year_from",1992.5,-3,8
"387",544,545,"X",67581,-3,8.953125
"388",546,547,"number_of_seats",3,-3,8.98282722509683
"389",0,0,NA,0,-1,8.5
"390",548,549,"curb_weight_kg",1.47404840169596,-3,8.99113372991739
"391",550,551,"cylinder_bore_mm",91,-3,8.95454545454546
"392",552,553,"mixed_fuel_consumption_per_100_km_l",9.99918203755124,-3,8.53243219049324
"393",554,555,"number_of_cylinders",7,-3,9
"394",556,557,"X",7445.5,-3,8.99677736997583
"395",558,559,"cylinder_bore_mm",90.5,-3,9
"396",560,561,"X",7384.5,-3,8.99954942857995
"397",562,563,"engine_hp",162.5,-3,9
"398",0,0,NA,0,-1,9
"399",564,565,"number_of_cylinders",8,-3,9
"400",0,0,NA,0,-1,9
"401",566,567,"cylinder_bore_mm",0,-3,9
"402",0,0,NA,0,-1,9
"403",0,0,NA,0,-1,9
"404",0,0,NA,0,-1,9
"405",0,0,NA,0,-1,9
"406",568,569,"engine_hp",135,-3,8.98648285739862
"407",570,571,"engine_hp",217.5,-3,8.98648285739862
"408",572,573,"engine_hp_rpm",3.5,-3,8
"409",0,0,NA,0,-1,8
"410",574,575,"engine_hp",61.5,-3,8.45564018635208
"411",576,577,"X",69511,-3,8.98966599440779
"412",578,579,"X",38968.5,-3,8.98167244608134
"413",580,581,"Year_from",1974.5,-3,8.73529411764706
"414",0,0,NA,0,-1,9
"415",582,583,"engine_hp",101,-3,9
"416",584,585,"city_fuel_per_100km_l",13.05,-3,8.02702702702703
"417",0,0,NA,0,-1,9
"418",0,0,NA,0,-1,9
"419",0,0,NA,0,-1,9
"420",586,587,"cylinder_bore_mm",76.5,-3,8.96672436298279
"421",588,589,"maximum_torque_n_m",2.2231156959484,-3,8.99179489627906
"422",0,0,NA,0,-1,8
"423",0,0,NA,0,-1,8
"424",0,0,NA,0,-1,9
"425",590,591,"engine_hp",0,-3,9
"426",0,0,NA,0,-1,9
"427",592,593,"number_of_gears",3.5,-3,8.98648285739862
"428",594,595,"fuel_tank_capacity_l",4.5,-3,9
"429",596,597,"valves_per_cylinder",0,-3,9
"430",598,599,"height_mm",0,-3,8
"431",0,0,NA,0,-1,8
"432",0,0,NA,0,-1,8
"433",0,0,NA,0,-1,8
"434",600,601,"wheelbase_mm",2.5,-3,8.71428571428571
"435",602,603,"capacity_cm3",3.5,-3,8.99696553941602
"436",0,0,NA,0,-1,8
"437",0,0,NA,0,-1,8
"438",604,605,"number_of_cylinders",0,-3,9
"439",606,607,"capacity_cm3",0,-3,9
"440",608,609,"turnover_of_maximum_torque_rpm",93.5,-3,9
"441",610,611,"cylinder_bore_mm",89,-3,8.98777020431304
"442",612,613,"highway_fuel_per_100km_l",62413.5,-3,8.98648285739862
"443",0,0,NA,0,-1,8.98648285739862
"444",614,615,"mixed_fuel_consumption_per_100_km_l",9.9,-3,9
"445",0,0,NA,0,-1,9
"446",616,617,"wheelbase_mm",1989,-3,8.98648285739862
"447",0,0,NA,0,-1,8.98648285739862
"448",0,0,NA,0,-1,8.98648285739862
"449",0,0,NA,0,-1,8.98648285739862
"450",0,0,NA,0,-1,9
"451",0,0,NA,0,-1,9
"452",618,619,"cylinder_bore_mm",96,-3,8.98859491093009
"453",620,621,"engine_hp",234,-3,9
"454",0,0,NA,0,-1,9
"455",622,623,"maximum_torque_n_m",145,-3,9
"456",0,0,NA,0,-1,9
"457",624,625,"mixed_fuel_consumption_per_100_km_l",3,-3,9
"458",0,0,NA,0,-1,9
"459",0,0,NA,0,-1,9
"460",0,0,NA,0,-1,8
"461",626,627,"engine_hp",56,-3,8.95
"462",0,0,NA,0,-1,8.98648285739862
"463",628,629,"stroke_cycle_mm",88.0497199735871,-3,9
"464",630,631,"mixed_fuel_consumption_per_100_km_l",5.45,-3,8.99925365470299
"465",632,633,"number_of_gears",4.41703454789045,-3,8.98648285739862
"466",0,0,NA,0,-1,8.5
"467",634,635,"acceleration_0_100_km.h_s",8.63195133779265,-3,9
"468",636,637,"maximum_torque_n_m",2.5,-3,8.98648285739862
"469",0,0,NA,0,-1,9
"470",638,639,"capacity_cm3",4,-3,8.99098857159908
"471",640,641,"X",15481.5,-3,8.99974506414118
"472",642,643,"number_of_gears",4.41703454789045,-3,8.9865061227043
"473",644,645,"engine_hp",176.958139287613,-3,8.99837794288783
"474",646,647,"Year_from",2007.5,-3,8.99869188942567
"475",648,649,"X",13957,-3,8.99163224505629
"476",650,651,"Year_from",2011.5,-3,8.99994571428674
"477",652,653,"highway_fuel_per_100km_l",4.75,-3,8.99920487396462
"478",654,655,"X",66714.5,-3,8.99430857153626
"479",656,657,"cylinder_bore_mm",0,-3,9
"480",658,659,"fuel_tank_capacity_l",11.85,-3,9
"481",0,0,NA,0,-1,9
"482",0,0,NA,0,-1,8.99098857159908
"483",660,661,"number_of_seats",3.5,-3,8.98648285739862
"484",662,663,"number_of_seats",4.5,-3,8.23076923076923
"485",664,665,"engine_hp",0,-3,9
"486",0,0,NA,0,-1,9
"487",0,0,NA,0,-1,9
"488",666,667,"curb_weight_kg",1.97404840169596,-3,8.99324142869931
"489",0,0,NA,0,-1,9
"490",0,0,NA,0,-1,8.98648285739862
"491",668,669,"curb_weight_kg",82.5497199735871,-3,9
"492",0,0,NA,0,-1,9
"493",670,671,"capacity_cm3",1.5,-3,9
"494",672,673,"engine_hp",206.5,-3,9
"495",0,0,NA,0,-1,8
"496",674,675,"engine_hp",51,-3,8.99975423377088
"497",676,677,"city_fuel_per_100km_l",8.05,-3,8.99911071430254
"498",678,679,"X",25047.5,-3,9
"499",680,681,"X",52797.5,-3,9
"500",682,683,"acceleration_0_100_km.h_s",10.1,-3,8.99737932949565
"501",684,685,"X",20696.5,-3,8.99976050420621
"502",686,687,"fuel_tank_capacity_l",4.5,-3,8.99918597239485
"503",688,689,"engine_hp",151,-3,8.98972965714797
"504",690,691,"engine_hp_rpm",4.5,-3,8.99972998117057
"505",692,693,"fuel_tank_capacity_l",6.5,-3,8.99324142869931
"506",694,695,"X",69444,-3,8.99864335247614
"507",0,0,NA,0,-1,8.98648285739862
"508",696,697,"engine_hp_rpm",6.68979590061247,-3,9
"509",0,0,NA,0,-1,9
"510",698,699,"stroke_cycle_mm",84.0497199735871,-3,9
"511",0,0,NA,0,-1,9
"512",0,0,NA,0,-1,9
"513",0,0,NA,0,-1,9
"514",0,0,NA,0,-1,9
"515",0,0,NA,0,-1,9
"516",700,701,"city_fuel_per_100km_l",10.5467804768641,-3,9
"517",702,703,"valves_per_cylinder",3,-3,8.57142857142857
"518",704,705,"mixed_fuel_consumption_per_100_km_l",8.55,-3,8.9805893506726
"519",706,707,"X",30650,-3,8.83333333333333
"520",708,709,"highway_fuel_per_100km_l",7.63979590061247,-3,8.99849809526651
"521",710,711,"acceleration_0_100_km.h_s",15.25,-3,8.99994071428684
"522",0,0,NA,0,-1,9
"523",712,713,"stroke_cycle_mm",84.5,-3,9
"524",0,0,NA,0,-1,8.98648285739862
"525",714,715,"engine_hp_rpm",3.5,-3,9
"526",0,0,NA,0,-1,8
